employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc_word,iq,gtq,tiki,mbti_enfj,mbti_enfp,mbti_entj,mbti_entp,mbti_esfj,mbti_esfp,mbti_estj,mbti_estp,mbti_infj,mbti_infp,mbti_intj,mbti_intp,mbti_isfj,mbti_isfp,mbti_istj,mbti_istp,disc_cd,disc_ci,disc_cs,disc_dc,disc_di,disc_ds,disc_ic,disc_id,disc_is,disc_sc,disc_sd,disc_si,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z,str_responsibility,str_restorative,str_belief,str_deliberative,str_input,str_connectedness,str_analytical,str_activator,str_empathy,str_adaptability,str_individualization,str_harmony,str_strategic,str_includer,str_significance,str_discipline,str_arranger,str_competition,str_maximizer,str_futuristic,str_achiever,str_command,str_woo,str_intellection,str_learner,str_focus,str_ideation,str_relator,str_self_assurance,str_communication,str_developer,str_context,str_consistency,str_positivity,rating_2021,rating_2022,rating_2023,rating_2024,rating_2025,cex_2021,cex_2022,cex_2023,cex_2024,cex_2025,csi_2021,csi_2022,csi_2023,csi_2024,csi_2025,ftc_2021,ftc_2022,ftc_2023,ftc_2024,ftc_2025,gdr_2021,gdr_2022,gdr_2023,gdr_2024,gdr_2025,ids_2021,ids_2022,ids_2023,ids_2024,ids_2025,lie_2021,lie_2022,lie_2023,lie_2024,lie_2025,qdd_2021,qdd_2022,qdd_2023,qdd_2024,qdd_2025,sea_2021,sea_2022,sea_2023,sea_2024,sea_2025,sto_2021,sto_2022,sto_2023,sto_2024,sto_2025,vcu_2021,vcu_2022,vcu_2023,vcu_2024,vcu_2025
EMP100024,Rendra Candra Maulida,884289,2,1,5,3,2,2,2,3,4,44,64,23,Conscientious-Dominant,134.0,23.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,3.0,5.0,3.0,3.0,9.0,6.0,2.0,1.0,7.0,6.0,5.0,3.0,8.0,8.0,9.0,1.0,2.0,2.0,2.0,7,2,5,0,3,14,0,0,0,13,0,8,0,0,0,0,0,12,0,0,1,0,0,0,0,9,0,0,0,4,0,11,0,6,3.0,,3.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0
EMP100025,Rizky Dharma Purnama,786831,1,3,1,2,5,3,3,2,2,20,53,71,Conscientious-Steadiness,109.0,34.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,8.0,6.0,7.0,5.0,2.0,7.0,3.0,5.0,9.0,4.0,5.0,8.0,3.0,1.0,2.0,7.0,4.0,7.0,8.0,4,5,0,9,0,0,3,0,0,14,0,0,12,0,2,0,6,0,0,0,0,0,0,0,0,8,0,13,0,0,0,7,0,10,,,4.0,2.0,,3.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0
EMP100026,Wulan Yudhistira Tamba,926498,4,1,4,2,5,2,2,4,3,65,96,37,Influencer-Steadiness,107.0,32.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,8.0,5.0,2.0,6.0,9.0,4.0,1.0,7.0,2.0,7.0,5.0,6.0,4.0,7.0,3.0,5.0,7.0,9.0,5.0,0,0,0,12,0,3,0,0,0,0,9,13,0,0,1,0,0,14,10,0,0,4,0,6,5,11,7,0,0,0,8,0,0,0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0
EMP100027,Oka Rohman,176075,3,3,2,1,5,1,3,3,2,132,93,76,Steadiness-Conscientious,97.0,18.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,9.0,9.0,5.0,6.0,2.0,6.0,6.0,5.0,5.0,1.0,6.0,9.0,2.0,1.0,6.0,3.0,5.0,4.0,2.0,0,0,4,10,0,0,1,0,0,0,0,3,0,13,0,14,11,8,0,2,6,12,0,0,5,0,9,0,0,0,0,0,0,0,,1.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,2.0
EMP100028,Nadia Saputra,373327,3,1,3,3,4,1,2,4,5,22,95,71,Steadiness-Influencer,107.0,20.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,5.0,2.0,3.0,3.0,9.0,5.0,2.0,3.0,9.0,6.0,1.0,1.0,9.0,3.0,4.0,8.0,9.0,3.0,4.0,0,8,0,14,0,0,0,6,5,0,0,9,11,0,13,0,12,0,0,0,0,1,2,0,3,0,0,4,0,10,0,7,0,0,,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0
EMP100029,Satya Adi Hasibuan,491714,3,3,5,6,5,1,1,1,5,32,93,85,Dominant-Conscientious,105.0,29.0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2.0,7.0,4.0,2.0,5.0,6.0,5.0,1.0,4.0,2.0,2.0,2.0,5.0,7.0,5.0,4.0,3.0,5.0,9.0,0,0,0,0,0,2,7,0,0,4,11,6,0,0,0,1,0,0,14,9,5,0,0,12,10,0,13,3,8,0,0,0,0,0,4.0,3.0,3.0,3.0,,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
EMP100030,Rizky Anugrah Permadi,276288,3,1,5,3,4,2,3,3,4,56,46,100,Dominant-Steadiness,110.0,22.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.0,4.0,7.0,4.0,8.0,2.0,4.0,4.0,3.0,6.0,2.0,9.0,3.0,4.0,3.0,8.0,2.0,7.0,3.0,13,14,9,0,12,0,4,0,0,0,2,1,0,0,0,3,0,0,8,0,6,0,5,11,0,0,0,10,0,0,0,0,0,0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0
EMP100031,Julia Nabila Kurniawan,379652,4,4,3,2,4,3,2,4,2,34,34,93,Conscientious-Dominant,103.0,35.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,6.0,5.0,5.0,6.0,4.0,2.0,3.0,6.0,1.0,7.0,5.0,6.0,3.0,12,0,0,6,0,0,0,0,0,0,0,0,9,10,0,8,13,0,14,0,1,0,0,0,0,5,0,3,4,0,0,0,2,0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0
EMP100032,Galih Mahardika Purnama,980623,2,1,3,6,3,3,1,4,2,34,29,85,Dominant-Steadiness,109.0,36.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,3.0,7.0,3.0,5.0,6.0,3.0,5.0,3.0,6.0,9.0,4.0,7.0,1.0,6.0,1.0,9.0,3.0,8.0,7.0,0,0,0,0,0,0,0,3,0,0,10,0,8,0,2,11,7,0,14,6,0,5,0,4,13,0,0,0,0,0,9,0,1,0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0
EMP100033,Ahmad Simanjuntak,846300,2,2,5,3,1,3,2,4,3,37,53,83,Influencer-Dominant,117.0,23.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,9.0,2.0,6.0,5.0,3.0,9.0,5.0,7.0,1.0,2.0,5.0,7.0,2.0,6,0,0,0,12,5,0,0,4,2,11,0,9,10,0,13,0,0,0,14,0,0,0,8,0,0,0,1,0,3,0,0,0,7,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
EMP100034,Ari Adi Ginting,510070,1,4,6,5,5,2,1,4,1,86,34,35,Dominant-Steadiness,116.0,35.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,4.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,2.0,7.0,8.0,5.0,8.0,6.0,4.0,6.0,3.0,2.0,4,0,0,0,0,0,9,0,0,0,0,0,6,0,11,1,0,10,0,7,14,0,0,3,0,2,0,12,13,0,0,0,8,0,3.0,4.0,5.0,2.0,,4.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0
EMP100035,Oka Tamba,243414,3,4,1,5,4,3,3,2,4,57,84,36,Dominant-Influencer,103.0,28.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,9.0,3.0,1.0,5.0,3.0,9.0,5.0,3.0,1.0,3.0,9.0,6.0,7.0,4.0,3.0,1.0,2.0,5.0,2.0,0,0,0,0,0,3,0,0,0,10,0,0,0,13,2,0,0,0,9,0,0,14,0,1,6,0,4,0,5,0,0,7,8,0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0
EMP100036,Ayunda Utama Lestari,515963,2,1,1,6,4,3,3,2,3,54,96,81,Conscientious-Dominant,120.0,28.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,7.0,4.0,2.0,6.0,2.0,1.0,5.0,5.0,7.0,6.0,5.0,5.0,9.0,6.0,9.0,8.0,5.0,4.0,0,0,0,13,8,0,7,0,6,0,0,0,0,0,0,0,0,9,0,4,0,1,14,0,3,5,0,10,0,0,0,12,0,11,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0
EMP100037,Nabila Ramadhan,967856,1,1,6,4,2,1,2,2,6,52,45,41,Conscientious-Influencer,109.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6.0,4.0,9.0,4.0,1.0,5.0,3.0,9.0,2.0,2.0,8.0,7.0,2.0,1.0,8.0,1.0,9.0,2.0,8.0,13,0,0,0,0,14,12,2,0,0,0,0,0,8,7,0,6,9,0,0,0,10,1,4,0,0,0,0,0,3,0,11,0,5,1.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0
EMP100038,Bella Tri Setiawan,446315,3,3,6,5,3,2,3,4,2,50,28,51,Influencer-Conscientious,93.0,36.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,5.0,4.0,9.0,5.0,1.0,1.0,5.0,9.0,3.0,2.0,4.0,3.0,6.0,5.0,2.0,9.0,6.0,6.0,3.0,0,0,14,0,2,1,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,6,0,5,0,12,11,0,7,0,0,3,4,0,4.0,2.0,3.0,2.0,,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,5.0
EMP100039,Budi Adi Permadi,476249,2,2,4,3,2,2,1,3,4,65,51,52,Steadiness-Influencer,125.0,41.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,9.0,1.0,6.0,4.0,5.0,9.0,9.0,3.0,8.0,2.0,6.0,2.0,4.0,5.0,2.0,9.0,6.0,7.0,5.0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,0,0,0,14,0,5,12,7,10,0,0,9,11,0,13,0,0,0,4.0,,4.0,,5.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,5.0
EMP100040,Rifqi Putra,751135,3,1,4,2,2,3,2,4,2,81,55,36,Influencer-Dominant,112.0,24.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,7.0,3.0,6.0,9.0,3.0,3.0,8.0,7.0,2.0,7.0,1.0,5.0,4.0,1.0,5.0,3.0,3.0,5.0,2.0,0,0,0,0,0,0,11,1,0,0,0,8,3,0,0,14,0,0,2,0,10,9,7,0,12,6,0,0,13,0,0,0,0,0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
EMP100041,Lestari Maulana,135400,4,2,3,6,2,1,1,2,4,99,53,32,Influencer-Steadiness,86.0,25.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,5.0,7.0,4.0,3.0,3.0,7.0,9.0,4.0,5.0,8.0,8.0,3.0,1.0,4.0,1.0,5.0,6.0,5.0,1,0,0,11,0,13,0,0,0,0,0,8,6,0,12,0,2,0,0,0,5,3,0,14,0,0,9,0,0,0,7,0,0,4,1.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0
EMP100042,Oka Lukman,191210,3,3,6,2,4,2,1,4,3,28,63,43,Conscientious-Dominant,139.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,5.0,7.0,3.0,3.0,7.0,2.0,5.0,3.0,8.0,5.0,7.0,9.0,4.0,4.0,6.0,3.0,6.0,1.0,6,0,5,0,0,0,0,2,10,13,0,0,0,9,4,0,0,0,0,0,0,14,8,12,1,0,0,0,0,3,0,7,0,11,1.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0
EMP100043,Nugroho Indrawan,123837,2,2,3,4,2,2,1,1,3,40,41,97,Steadiness-Dominant,109.0,27.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,3.0,8.0,5.0,4.0,1.0,6.0,8.0,1.0,8.0,8.0,5.0,1.0,8.0,2.0,5.0,3.0,8.0,5.0,1.0,0,5,0,0,2,3,7,0,0,4,13,0,0,9,1,6,0,0,0,0,0,0,0,0,14,0,0,12,0,10,0,8,0,11,5.0,,3.0,3.0,4.0,5.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0
EMP100044,Indra Maulida,742065,4,4,5,3,1,2,1,2,6,8,74,44,Influencer-Dominant,82.0,41.0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,3.0,9.0,1.0,7.0,4.0,7.0,5.0,5.0,9.0,4.0,3.0,1.0,7.0,7.0,4.0,4.0,4.0,7.0,3.0,0,1,5,0,0,3,9,0,6,8,0,0,0,0,0,0,12,11,2,0,0,0,0,0,0,14,0,0,10,13,0,4,7,0,,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,5.0
EMP100045,Dimas Mahendra,581488,2,3,2,3,4,1,3,1,5,38,99,71,Dominant-Steadiness,111.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,8.0,3.0,2.0,8.0,8.0,6.0,8.0,1.0,7.0,3.0,9.0,5.0,3.0,1.0,8.0,6.0,5.0,8.0,2.0,4,0,12,0,0,0,3,9,11,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,14,6,0,2,5,0,0,13,2.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0
EMP100046,Fitri Lestari,117913,3,4,1,4,3,1,2,2,6,64,67,91,Dominant-Conscientious,109.0,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,9.0,5.0,4.0,6.0,8.0,1.0,8.0,1.0,1.0,7.0,2.0,7.0,3.0,8.0,6.0,4.0,4.0,6.0,0,0,11,0,0,0,0,1,13,14,0,8,0,0,9,3,0,0,0,0,5,0,0,0,4,2,0,0,6,0,0,0,0,10,3.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,1.0,2.0
EMP100047,Hadi Pradana,161695,3,2,2,2,5,1,1,3,5,58,61,55,Influencer-Dominant,110.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,8.0,9.0,7.0,2.0,3.0,3.0,5.0,5.0,4.0,9.0,6.0,3.0,5.0,4.0,6.0,1.0,5.0,8.0,7.0,0,0,9,2,4,12,0,0,3,0,0,6,0,13,0,1,0,14,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,4.0,3.0,3.0,,1.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,2.0,5.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0
EMP100048,Adit Halim,557326,3,4,4,5,4,3,1,4,6,50,37,32,Steadiness-Influencer,125.0,36.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,6.0,5.0,2.0,1.0,9.0,6.0,1.0,7.0,5.0,1.0,3.0,3.0,9.0,5.0,5.0,1.0,3.0,5.0,8,2,0,12,9,0,0,0,0,6,0,0,0,0,0,5,0,7,0,0,11,1,3,10,0,4,0,14,0,0,0,13,0,0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0
EMP100049,Rizki Halim Siregar,453636,1,4,5,1,1,1,3,4,6,35,94,30,Dominant-Conscientious,133.0,27.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,9.0,1.0,8.0,5.0,2.0,5.0,4.0,2.0,2.0,6.0,4.0,2.0,5.0,1.0,3.0,6.0,3.0,5.0,7.0,0,3,7,0,0,9,0,0,0,0,0,0,11,0,0,10,5,1,8,0,14,0,0,0,0,0,12,0,0,6,0,0,0,2,5.0,4.0,,1.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,1.0,5.0
